"id";"timestamp";"amount";"customer_id";"product_id"
"56052";"2014-02-06 00:41:02";"1,00";"767";"37"
"56053";"2014-02-06 00:41:02";"1,00";"767";"37"
"56056";"2014-02-06 00:41:09";"1,00";"609";"37"
"56054";"2014-02-06 00:41:09";"1,00";"609";"37"
"56055";"2014-02-06 00:41:09";"1,00";"609";"37"
"56057";"2014-02-06 00:41:37";"1,00";"642";"37"
"56058";"2014-02-06 00:41:47";"1,00";"642";"37"
"56059";"2014-02-06 00:41:54";"1,00";"768";"37"
"56060";"2014-02-06 00:41:56";"1,00";"768";"37"
"56061";"2014-02-06 00:45:24";"1,00";"843";"37"
"56062";"2014-02-06 00:45:58";"1,00";"803";"37"
"56063";"2014-02-06 00:47:48";"1,00";"642";"37"
"56064";"2014-02-06 00:47:49";"1,00";"716";"37"
"56065";"2014-02-06 00:47:49";"1,00";"320";"37"
"56073";"2014-02-06 01:16:02";"1,00";"832";"37"
"56074";"2014-02-06 01:16:03";"1,00";"776";"37"
"56075";"2014-02-06 01:16:03";"1,00";"716";"37"
"56077";"2014-02-06 01:16:04";"1,00";"849";"37"
"56076";"2014-02-06 01:16:04";"1,00";"803";"37"
"56078";"2014-02-06 01:16:05";"1,00";"865";"37"
"56079";"2014-02-06 01:16:14";"1,00";"832";"37"
"56096";"2014-02-09 11:58:17";"1,00";"653";"37"
"56095";"2014-02-09 11:58:17";"1,00";"653";"37"
"56094";"2014-02-09 11:58:17";"1,00";"653";"37"
"56098";"2014-02-09 11:58:56";"3,00";"653";"65"
"56127";"2014-02-10 20:28:56";"2,00";"842";"29"
"56128";"2014-02-10 20:29:22";"2,00";"803";"29"
"56130";"2014-02-10 20:29:23";"2,00";"865";"29"
"56129";"2014-02-10 20:29:23";"2,00";"813";"29"
"56147";"2014-02-11 20:22:32";"3,00";"718";"65"
"56152";"2014-02-11 20:33:04";"3,00";"655";"65"
"56158";"2014-02-11 20:42:27";"0,50";"643";"24"
"56160";"2014-02-11 20:54:14";"1,00";"843";"37"
